RegionID,RegionName,City,State,CountyName,SizeRank,Date,value
93474,80601,Brighton,CO,Adams,2721,2010-01-01,181600.0
93330,80260,Thornton,CO,Adams,2863,2010-01-01,160000.0
93294,80218,Denver,CO,Denver,3055,2010-01-01,421500.0
93313,80237,Denver,CO,Denver,3118,2010-01-01,317900.0
93475,80602,Thornton,CO,Adams,3272,2010-01-01,282900.0
93315,80239,Denver,CO,Denver,3344,2010-01-01,123500.0
93316,80241,Thornton,CO,Adams,3426,2010-01-01,217400.0
93310,80234,Westminster,CO,Adams,3594,2010-01-01,223200.0
93298,80222,Denver,CO,Denver,3801,2010-01-01,241700.0
93322,80249,Denver,CO,Denver,4756,2010-01-01,159000.0
93289,80212,Denver,CO,Denver,4845,2010-01-01,265700.0
93300,80224,Denver,CO,Denver,5211,2010-01-01,268800.0
93284,80207,Denver,CO,Denver,5218,2010-01-01,207800.0
93314,80238,Denver,CO,Denver,5359,2010-01-01,399300.0
93319,80246,Denver,CO,Denver,5528,2010-01-01,269000.0
93299,80223,Denver,CO,Denver,5869,2010-01-01,137900.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-01-01,116200.0
93218,80030,Westminster,CO,Adams,6779,2010-01-01,152400.0
93312,80236,Denver,CO,Denver,6891,2010-01-01,190000.0
93723,81201,Salida,CO,Chaffee,7547,2010-01-01,244300.0
93577,80863,Woodland Park,CO,Teller,7580,2010-01-01,220100.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-01-01,239700.0
93306,80230,Denver,CO,Denver,8540,2010-01-01,465800.0
93493,80640,Commerce City,CO,Adams,8665,2010-01-01,210600.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-01-01,236500.0
93374,80421,Bailey,CO,Park,8799,2010-01-01,238700.0
93311,80235,Denver,CO,Denver,8995,2010-01-01,260600.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-01-01,597600.0
93551,80816,Florissant,CO,Teller,9542,2010-01-01,161400.0
93234,80102,Bennett,CO,Adams,10639,2010-01-01,231300.0
93265,80136,Strasburg,CO,Adams,10681,2010-01-01,211400.0
93549,80814,Divide,CO,Teller,10965,2010-01-01,185900.0
93396,80446,Granby,CO,Grand,11159,2010-01-01,243100.0
93393,80442,Fraser,CO,Grand,12023,2010-01-01,409300.0
93397,80447,Grand Lake,CO,Grand,12040,2010-01-01,345100.0
93392,80440,Fairplay,CO,Park,12096,2010-01-01,240500.0
93426,80482,Winter Park,CO,Grand,12277,2010-01-01,479800.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-01-01,118900.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-01-01,318000.0
93399,80449,Hartsel,CO,Park,14218,2010-01-01,182400.0
93562,80827,Lake George,CO,Park,14523,2010-01-01,186500.0
93405,80456,Jefferson,CO,Park,14686,2010-01-01,177800.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-01-01,599900.0
93295,80219,Denver,CO,Denver,611,2010-02-01,130400.0
93252,80123,Denver,CO,Denver,753,2010-02-01,263400.0
93305,80229,Thornton,CO,Adams,943,2010-02-01,144600.0
93309,80233,Northglenn,CO,Adams,1106,2010-02-01,168300.0
93296,80220,Denver,CO,Denver,1249,2010-02-01,304600.0
93307,80231,Denver,CO,Denver,1272,2010-02-01,252900.0
93287,80210,Denver,CO,Denver,1326,2010-02-01,343800.0
93288,80211,Denver,CO,Denver,1388,2010-02-01,273600.0
93212,80022,Commerce City,CO,Adams,1681,2010-02-01,150800.0
93211,80021,Westminster,CO,Adams,1761,2010-02-01,213800.0
93282,80205,Denver,CO,Denver,1844,2010-02-01,211100.0
93280,80203,Denver,CO,Denver,1941,2010-02-01,304500.0
93320,80247,Denver,CO,Denver,1948,2010-02-01,210100.0
93281,80204,Denver,CO,Denver,2156,2010-02-01,141700.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-02-01,148200.0
93219,80031,Westminster,CO,Adams,2261,2010-02-01,193700.0
93286,80209,Denver,CO,Denver,2327,2010-02-01,455600.0
93283,80206,Denver,CO,Denver,2331,2010-02-01,421900.0
93474,80601,Brighton,CO,Adams,2721,2010-02-01,181700.0
93330,80260,Thornton,CO,Adams,2863,2010-02-01,160100.0
93294,80218,Denver,CO,Denver,3055,2010-02-01,420900.0
93313,80237,Denver,CO,Denver,3118,2010-02-01,317500.0
93475,80602,Thornton,CO,Adams,3272,2010-02-01,283300.0
93315,80239,Denver,CO,Denver,3344,2010-02-01,124000.0
93316,80241,Thornton,CO,Adams,3426,2010-02-01,217600.0
93310,80234,Westminster,CO,Adams,3594,2010-02-01,223100.0
93298,80222,Denver,CO,Denver,3801,2010-02-01,241900.0
93322,80249,Denver,CO,Denver,4756,2010-02-01,159400.0
93289,80212,Denver,CO,Denver,4845,2010-02-01,265700.0
93300,80224,Denver,CO,Denver,5211,2010-02-01,269000.0
93284,80207,Denver,CO,Denver,5218,2010-02-01,208200.0
93314,80238,Denver,CO,Denver,5359,2010-02-01,400400.0
93319,80246,Denver,CO,Denver,5528,2010-02-01,269700.0
93299,80223,Denver,CO,Denver,5869,2010-02-01,138300.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-02-01,116100.0
93218,80030,Westminster,CO,Adams,6779,2010-02-01,152700.0
93312,80236,Denver,CO,Denver,6891,2010-02-01,190000.0
93723,81201,Salida,CO,Chaffee,7547,2010-02-01,244800.0
93577,80863,Woodland Park,CO,Teller,7580,2010-02-01,220100.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-02-01,238000.0
93306,80230,Denver,CO,Denver,8540,2010-02-01,466700.0
93493,80640,Commerce City,CO,Adams,8665,2010-02-01,211100.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-02-01,236600.0
93374,80421,Bailey,CO,Park,8799,2010-02-01,239700.0
93311,80235,Denver,CO,Denver,8995,2010-02-01,261300.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-02-01,598100.0
93551,80816,Florissant,CO,Teller,9542,2010-02-01,161500.0
93234,80102,Bennett,CO,Adams,10639,2010-02-01,233000.0
93265,80136,Strasburg,CO,Adams,10681,2010-02-01,214300.0
93549,80814,Divide,CO,Teller,10965,2010-02-01,185900.0
93396,80446,Granby,CO,Grand,11159,2010-02-01,242700.0
93393,80442,Fraser,CO,Grand,12023,2010-02-01,406400.0
93397,80447,Grand Lake,CO,Grand,12040,2010-02-01,344500.0
93392,80440,Fairplay,CO,Park,12096,2010-02-01,241900.0
93426,80482,Winter Park,CO,Grand,12277,2010-02-01,478800.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-02-01,118900.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-02-01,318400.0
93399,80449,Hartsel,CO,Park,14218,2010-02-01,183300.0
93562,80827,Lake George,CO,Park,14523,2010-02-01,187800.0
93405,80456,Jefferson,CO,Park,14686,2010-02-01,178700.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-02-01,598500.0
93295,80219,Denver,CO,Denver,611,2010-03-01,130200.0
93252,80123,Denver,CO,Denver,753,2010-03-01,263100.0
93305,80229,Thornton,CO,Adams,943,2010-03-01,145300.0
93309,80233,Northglenn,CO,Adams,1106,2010-03-01,168400.0
93296,80220,Denver,CO,Denver,1249,2010-03-01,304600.0
93307,80231,Denver,CO,Denver,1272,2010-03-01,252400.0
93287,80210,Denver,CO,Denver,1326,2010-03-01,342500.0
93288,80211,Denver,CO,Denver,1388,2010-03-01,273000.0
93212,80022,Commerce City,CO,Adams,1681,2010-03-01,150700.0
93211,80021,Westminster,CO,Adams,1761,2010-03-01,213800.0
93282,80205,Denver,CO,Denver,1844,2010-03-01,210400.0
93280,80203,Denver,CO,Denver,1941,2010-03-01,302900.0
93320,80247,Denver,CO,Denver,1948,2010-03-01,210800.0
93281,80204,Denver,CO,Denver,2156,2010-03-01,142600.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-03-01,148100.0
93219,80031,Westminster,CO,Adams,2261,2010-03-01,193500.0
93286,80209,Denver,CO,Denver,2327,2010-03-01,451800.0
93283,80206,Denver,CO,Denver,2331,2010-03-01,421300.0
93474,80601,Brighton,CO,Adams,2721,2010-03-01,181600.0
93330,80260,Thornton,CO,Adams,2863,2010-03-01,160900.0
93294,80218,Denver,CO,Denver,3055,2010-03-01,420300.0
93313,80237,Denver,CO,Denver,3118,2010-03-01,317500.0
93475,80602,Thornton,CO,Adams,3272,2010-03-01,282500.0
93315,80239,Denver,CO,Denver,3344,2010-03-01,123400.0
93316,80241,Thornton,CO,Adams,3426,2010-03-01,217300.0
93310,80234,Westminster,CO,Adams,3594,2010-03-01,222600.0
93298,80222,Denver,CO,Denver,3801,2010-03-01,240900.0
93322,80249,Denver,CO,Denver,4756,2010-03-01,159500.0
93289,80212,Denver,CO,Denver,4845,2010-03-01,264700.0
93300,80224,Denver,CO,Denver,5211,2010-03-01,268200.0
93284,80207,Denver,CO,Denver,5218,2010-03-01,206400.0
93314,80238,Denver,CO,Denver,5359,2010-03-01,396700.0
93319,80246,Denver,CO,Denver,5528,2010-03-01,269200.0
93299,80223,Denver,CO,Denver,5869,2010-03-01,138600.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-03-01,115800.0
93218,80030,Westminster,CO,Adams,6779,2010-03-01,153400.0
93312,80236,Denver,CO,Denver,6891,2010-03-01,189800.0
93723,81201,Salida,CO,Chaffee,7547,2010-03-01,244800.0
93577,80863,Woodland Park,CO,Teller,7580,2010-03-01,219200.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-03-01,235600.0
93306,80230,Denver,CO,Denver,8540,2010-03-01,462600.0
93493,80640,Commerce City,CO,Adams,8665,2010-03-01,211100.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-03-01,236500.0
93374,80421,Bailey,CO,Park,8799,2010-03-01,237600.0
93311,80235,Denver,CO,Denver,8995,2010-03-01,260100.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-03-01,587400.0
93551,80816,Florissant,CO,Teller,9542,2010-03-01,160600.0
93234,80102,Bennett,CO,Adams,10639,2010-03-01,232000.0
93265,80136,Strasburg,CO,Adams,10681,2010-03-01,212500.0
93549,80814,Divide,CO,Teller,10965,2010-03-01,184700.0
93396,80446,Granby,CO,Grand,11159,2010-03-01,243400.0
93393,80442,Fraser,CO,Grand,12023,2010-03-01,407300.0
93397,80447,Grand Lake,CO,Grand,12040,2010-03-01,346700.0
93392,80440,Fairplay,CO,Park,12096,2010-03-01,240900.0
93426,80482,Winter Park,CO,Grand,12277,2010-03-01,481500.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-03-01,118100.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-03-01,318100.0
93399,80449,Hartsel,CO,Park,14218,2010-03-01,181600.0
93562,80827,Lake George,CO,Park,14523,2010-03-01,186300.0
93405,80456,Jefferson,CO,Park,14686,2010-03-01,177700.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-03-01,592300.0
93295,80219,Denver,CO,Denver,611,2010-04-01,131200.0
93252,80123,Denver,CO,Denver,753,2010-04-01,261400.0
93305,80229,Thornton,CO,Adams,943,2010-04-01,146700.0
93309,80233,Northglenn,CO,Adams,1106,2010-04-01,168900.0
93296,80220,Denver,CO,Denver,1249,2010-04-01,305000.0
93307,80231,Denver,CO,Denver,1272,2010-04-01,252500.0
93287,80210,Denver,CO,Denver,1326,2010-04-01,339800.0
93288,80211,Denver,CO,Denver,1388,2010-04-01,272800.0
93212,80022,Commerce City,CO,Adams,1681,2010-04-01,151000.0
93211,80021,Westminster,CO,Adams,1761,2010-04-01,213600.0
93282,80205,Denver,CO,Denver,1844,2010-04-01,209300.0
93280,80203,Denver,CO,Denver,1941,2010-04-01,300500.0
93320,80247,Denver,CO,Denver,1948,2010-04-01,213200.0
93281,80204,Denver,CO,Denver,2156,2010-04-01,144900.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-04-01,148700.0
93219,80031,Westminster,CO,Adams,2261,2010-04-01,193500.0
93286,80209,Denver,CO,Denver,2327,2010-04-01,441900.0
93283,80206,Denver,CO,Denver,2331,2010-04-01,420000.0
93474,80601,Brighton,CO,Adams,2721,2010-04-01,180600.0
93330,80260,Thornton,CO,Adams,2863,2010-04-01,162500.0
93294,80218,Denver,CO,Denver,3055,2010-04-01,417600.0
93313,80237,Denver,CO,Denver,3118,2010-04-01,317000.0
93475,80602,Thornton,CO,Adams,3272,2010-04-01,280000.0
93315,80239,Denver,CO,Denver,3344,2010-04-01,124100.0
93316,80241,Thornton,CO,Adams,3426,2010-04-01,217100.0
93310,80234,Westminster,CO,Adams,3594,2010-04-01,222100.0
93298,80222,Denver,CO,Denver,3801,2010-04-01,239300.0
93322,80249,Denver,CO,Denver,4756,2010-04-01,159900.0
93289,80212,Denver,CO,Denver,4845,2010-04-01,263800.0
93300,80224,Denver,CO,Denver,5211,2010-04-01,267400.0
93284,80207,Denver,CO,Denver,5218,2010-04-01,203400.0
93314,80238,Denver,CO,Denver,5359,2010-04-01,389700.0
93319,80246,Denver,CO,Denver,5528,2010-04-01,268100.0
93299,80223,Denver,CO,Denver,5869,2010-04-01,140300.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-04-01,115000.0
93218,80030,Westminster,CO,Adams,6779,2010-04-01,154700.0
93312,80236,Denver,CO,Denver,6891,2010-04-01,190600.0
93723,81201,Salida,CO,Chaffee,7547,2010-04-01,245600.0
93577,80863,Woodland Park,CO,Teller,7580,2010-04-01,217600.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-04-01,230100.0
93306,80230,Denver,CO,Denver,8540,2010-04-01,455100.0
93493,80640,Commerce City,CO,Adams,8665,2010-04-01,211100.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-04-01,236000.0
93374,80421,Bailey,CO,Park,8799,2010-04-01,231700.0
93311,80235,Denver,CO,Denver,8995,2010-04-01,257600.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-04-01,568200.0
93551,80816,Florissant,CO,Teller,9542,2010-04-01,158900.0
93234,80102,Bennett,CO,Adams,10639,2010-04-01,229900.0
93265,80136,Strasburg,CO,Adams,10681,2010-04-01,203000.0
93549,80814,Divide,CO,Teller,10965,2010-04-01,182800.0
93396,80446,Granby,CO,Grand,11159,2010-04-01,244600.0
93393,80442,Fraser,CO,Grand,12023,2010-04-01,408200.0
93397,80447,Grand Lake,CO,Grand,12040,2010-04-01,349700.0
93392,80440,Fairplay,CO,Park,12096,2010-04-01,237100.0
93426,80482,Winter Park,CO,Grand,12277,2010-04-01,486900.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-04-01,117000.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-04-01,317400.0
93399,80449,Hartsel,CO,Park,14218,2010-04-01,176400.0
93562,80827,Lake George,CO,Park,14523,2010-04-01,181800.0
93405,80456,Jefferson,CO,Park,14686,2010-04-01,174300.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-04-01,584800.0
93295,80219,Denver,CO,Denver,611,2010-05-01,132500.0
93252,80123,Denver,CO,Denver,753,2010-05-01,260200.0
93305,80229,Thornton,CO,Adams,943,2010-05-01,147700.0
93309,80233,Northglenn,CO,Adams,1106,2010-05-01,169200.0
93296,80220,Denver,CO,Denver,1249,2010-05-01,305500.0
93307,80231,Denver,CO,Denver,1272,2010-05-01,252200.0
93287,80210,Denver,CO,Denver,1326,2010-05-01,337200.0
93288,80211,Denver,CO,Denver,1388,2010-05-01,273100.0
93212,80022,Commerce City,CO,Adams,1681,2010-05-01,151600.0
93211,80021,Westminster,CO,Adams,1761,2010-05-01,212800.0
93282,80205,Denver,CO,Denver,1844,2010-05-01,208600.0
93280,80203,Denver,CO,Denver,1941,2010-05-01,298700.0
93320,80247,Denver,CO,Denver,1948,2010-05-01,214500.0
93281,80204,Denver,CO,Denver,2156,2010-05-01,146800.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-05-01,149300.0
93219,80031,Westminster,CO,Adams,2261,2010-05-01,194100.0
93286,80209,Denver,CO,Denver,2327,2010-05-01,437100.0
93283,80206,Denver,CO,Denver,2331,2010-05-01,417600.0
93474,80601,Brighton,CO,Adams,2721,2010-05-01,179800.0
93330,80260,Thornton,CO,Adams,2863,2010-05-01,164000.0
93294,80218,Denver,CO,Denver,3055,2010-05-01,413100.0
93313,80237,Denver,CO,Denver,3118,2010-05-01,315900.0
93475,80602,Thornton,CO,Adams,3272,2010-05-01,277800.0
93315,80239,Denver,CO,Denver,3344,2010-05-01,126000.0
93316,80241,Thornton,CO,Adams,3426,2010-05-01,217200.0
93310,80234,Westminster,CO,Adams,3594,2010-05-01,222000.0
93298,80222,Denver,CO,Denver,3801,2010-05-01,238600.0
93322,80249,Denver,CO,Denver,4756,2010-05-01,160200.0
93289,80212,Denver,CO,Denver,4845,2010-05-01,263200.0
93300,80224,Denver,CO,Denver,5211,2010-05-01,266900.0
93284,80207,Denver,CO,Denver,5218,2010-05-01,202300.0
93314,80238,Denver,CO,Denver,5359,2010-05-01,385000.0
93319,80246,Denver,CO,Denver,5528,2010-05-01,267500.0
93299,80223,Denver,CO,Denver,5869,2010-05-01,141600.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-05-01,114400.0
93218,80030,Westminster,CO,Adams,6779,2010-05-01,155600.0
93312,80236,Denver,CO,Denver,6891,2010-05-01,191800.0
93723,81201,Salida,CO,Chaffee,7547,2010-05-01,246800.0
93577,80863,Woodland Park,CO,Teller,7580,2010-05-01,217500.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-05-01,224300.0
93306,80230,Denver,CO,Denver,8540,2010-05-01,451100.0
93493,80640,Commerce City,CO,Adams,8665,2010-05-01,210800.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-05-01,235900.0
93374,80421,Bailey,CO,Park,8799,2010-05-01,227500.0
93311,80235,Denver,CO,Denver,8995,2010-05-01,255500.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-05-01,556100.0
93551,80816,Florissant,CO,Teller,9542,2010-05-01,158400.0
93234,80102,Bennett,CO,Adams,10639,2010-05-01,229800.0
93265,80136,Strasburg,CO,Adams,10681,2010-05-01,197100.0
93549,80814,Divide,CO,Teller,10965,2010-05-01,182600.0
93396,80446,Granby,CO,Grand,11159,2010-05-01,246000.0
93393,80442,Fraser,CO,Grand,12023,2010-05-01,407500.0
93397,80447,Grand Lake,CO,Grand,12040,2010-05-01,352500.0
93392,80440,Fairplay,CO,Park,12096,2010-05-01,235100.0
93426,80482,Winter Park,CO,Grand,12277,2010-05-01,491700.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-05-01,116700.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-05-01,317400.0
93399,80449,Hartsel,CO,Park,14218,2010-05-01,172500.0
93562,80827,Lake George,CO,Park,14523,2010-05-01,179100.0
93405,80456,Jefferson,CO,Park,14686,2010-05-01,172400.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-05-01,576500.0
93295,80219,Denver,CO,Denver,611,2010-06-01,133200.0
93252,80123,Denver,CO,Denver,753,2010-06-01,259500.0
93305,80229,Thornton,CO,Adams,943,2010-06-01,147400.0
93309,80233,Northglenn,CO,Adams,1106,2010-06-01,168800.0
93296,80220,Denver,CO,Denver,1249,2010-06-01,304800.0
93307,80231,Denver,CO,Denver,1272,2010-06-01,252400.0
93287,80210,Denver,CO,Denver,1326,2010-06-01,336300.0
93288,80211,Denver,CO,Denver,1388,2010-06-01,273100.0
93212,80022,Commerce City,CO,Adams,1681,2010-06-01,151800.0
93211,80021,Westminster,CO,Adams,1761,2010-06-01,211900.0
93282,80205,Denver,CO,Denver,1844,2010-06-01,208100.0
93280,80203,Denver,CO,Denver,1941,2010-06-01,296100.0
93320,80247,Denver,CO,Denver,1948,2010-06-01,214300.0
93281,80204,Denver,CO,Denver,2156,2010-06-01,146800.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-06-01,149200.0
93219,80031,Westminster,CO,Adams,2261,2010-06-01,194800.0
93286,80209,Denver,CO,Denver,2327,2010-06-01,437600.0
93283,80206,Denver,CO,Denver,2331,2010-06-01,415800.0
93474,80601,Brighton,CO,Adams,2721,2010-06-01,179400.0
93330,80260,Thornton,CO,Adams,2863,2010-06-01,164500.0
93294,80218,Denver,CO,Denver,3055,2010-06-01,410300.0
93313,80237,Denver,CO,Denver,3118,2010-06-01,314900.0
93475,80602,Thornton,CO,Adams,3272,2010-06-01,276200.0
93315,80239,Denver,CO,Denver,3344,2010-06-01,126600.0
93316,80241,Thornton,CO,Adams,3426,2010-06-01,217100.0
93310,80234,Westminster,CO,Adams,3594,2010-06-01,222200.0
93298,80222,Denver,CO,Denver,3801,2010-06-01,238300.0
93322,80249,Denver,CO,Denver,4756,2010-06-01,159700.0
93289,80212,Denver,CO,Denver,4845,2010-06-01,262500.0
93300,80224,Denver,CO,Denver,5211,2010-06-01,266600.0
93284,80207,Denver,CO,Denver,5218,2010-06-01,203200.0
93314,80238,Denver,CO,Denver,5359,2010-06-01,383400.0
93319,80246,Denver,CO,Denver,5528,2010-06-01,266900.0
93299,80223,Denver,CO,Denver,5869,2010-06-01,141400.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-06-01,114400.0
93218,80030,Westminster,CO,Adams,6779,2010-06-01,155900.0
93312,80236,Denver,CO,Denver,6891,2010-06-01,192200.0
93723,81201,Salida,CO,Chaffee,7547,2010-06-01,247800.0
93577,80863,Woodland Park,CO,Teller,7580,2010-06-01,218700.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-06-01,222900.0
93306,80230,Denver,CO,Denver,8540,2010-06-01,451500.0
93493,80640,Commerce City,CO,Adams,8665,2010-06-01,209900.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-06-01,236000.0
93374,80421,Bailey,CO,Park,8799,2010-06-01,227900.0
93311,80235,Denver,CO,Denver,8995,2010-06-01,253400.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-06-01,554000.0
93551,80816,Florissant,CO,Teller,9542,2010-06-01,159200.0
93234,80102,Bennett,CO,Adams,10639,2010-06-01,229600.0
93265,80136,Strasburg,CO,Adams,10681,2010-06-01,195300.0
93549,80814,Divide,CO,Teller,10965,2010-06-01,184000.0
93396,80446,Granby,CO,Grand,11159,2010-06-01,244500.0
93393,80442,Fraser,CO,Grand,12023,2010-06-01,406200.0
93397,80447,Grand Lake,CO,Grand,12040,2010-06-01,350600.0
93392,80440,Fairplay,CO,Park,12096,2010-06-01,236000.0
93426,80482,Winter Park,CO,Grand,12277,2010-06-01,487400.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-06-01,117000.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-06-01,316900.0
93399,80449,Hartsel,CO,Park,14218,2010-06-01,171500.0
93562,80827,Lake George,CO,Park,14523,2010-06-01,179500.0
93405,80456,Jefferson,CO,Park,14686,2010-06-01,173400.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-06-01,569500.0
93295,80219,Denver,CO,Denver,611,2010-07-01,133500.0
93252,80123,Denver,CO,Denver,753,2010-07-01,258100.0
93305,80229,Thornton,CO,Adams,943,2010-07-01,146900.0
93309,80233,Northglenn,CO,Adams,1106,2010-07-01,167900.0
93296,80220,Denver,CO,Denver,1249,2010-07-01,303100.0
93307,80231,Denver,CO,Denver,1272,2010-07-01,251400.0
93287,80210,Denver,CO,Denver,1326,2010-07-01,333500.0
93288,80211,Denver,CO,Denver,1388,2010-07-01,271800.0
93212,80022,Commerce City,CO,Adams,1681,2010-07-01,151700.0
93211,80021,Westminster,CO,Adams,1761,2010-07-01,210700.0
93282,80205,Denver,CO,Denver,1844,2010-07-01,207100.0
93280,80203,Denver,CO,Denver,1941,2010-07-01,292100.0
93320,80247,Denver,CO,Denver,1948,2010-07-01,214400.0
93281,80204,Denver,CO,Denver,2156,2010-07-01,146100.0
93297,80221,Sherrelwood,CO,Adams,2166,2010-07-01,149300.0
93219,80031,Westminster,CO,Adams,2261,2010-07-01,195100.0
93286,80209,Denver,CO,Denver,2327,2010-07-01,436000.0
93283,80206,Denver,CO,Denver,2331,2010-07-01,413700.0
93474,80601,Brighton,CO,Adams,2721,2010-07-01,178500.0
93330,80260,Thornton,CO,Adams,2863,2010-07-01,164500.0
93294,80218,Denver,CO,Denver,3055,2010-07-01,407800.0
93313,80237,Denver,CO,Denver,3118,2010-07-01,313200.0
93475,80602,Thornton,CO,Adams,3272,2010-07-01,274600.0
93315,80239,Denver,CO,Denver,3344,2010-07-01,125900.0
93316,80241,Thornton,CO,Adams,3426,2010-07-01,216200.0
93310,80234,Westminster,CO,Adams,3594,2010-07-01,222000.0
93298,80222,Denver,CO,Denver,3801,2010-07-01,237200.0
93322,80249,Denver,CO,Denver,4756,2010-07-01,158800.0
93289,80212,Denver,CO,Denver,4845,2010-07-01,261200.0
93300,80224,Denver,CO,Denver,5211,2010-07-01,265200.0
93284,80207,Denver,CO,Denver,5218,2010-07-01,203800.0
93314,80238,Denver,CO,Denver,5359,2010-07-01,379800.0
93319,80246,Denver,CO,Denver,5528,2010-07-01,265400.0
93299,80223,Denver,CO,Denver,5869,2010-07-01,140800.0
93688,81101,Alamosa,CO,Alamosa,6324,2010-07-01,114200.0
93218,80030,Westminster,CO,Adams,6779,2010-07-01,156100.0
93312,80236,Denver,CO,Denver,6891,2010-07-01,192100.0
93723,81201,Salida,CO,Chaffee,7547,2010-07-01,248200.0
93577,80863,Woodland Park,CO,Teller,7580,2010-07-01,218900.0
93737,81230,Gunnison,CO,Gunnison,7662,2010-07-01,220900.0
93306,80230,Denver,CO,Denver,8540,2010-07-01,449400.0
93493,80640,Commerce City,CO,Adams,8665,2010-07-01,209000.0
93725,81211,Buena Vista,CO,Chaffee,8677,2010-07-01,235600.0
93374,80421,Bailey,CO,Park,8799,2010-07-01,227700.0
93311,80235,Denver,CO,Denver,8995,2010-07-01,250800.0
93732,81224,Crested Butte,CO,Gunnison,9274,2010-07-01,549700.0
93551,80816,Florissant,CO,Teller,9542,2010-07-01,159300.0
93234,80102,Bennett,CO,Adams,10639,2010-07-01,226100.0
93265,80136,Strasburg,CO,Adams,10681,2010-07-01,191800.0
93549,80814,Divide,CO,Teller,10965,2010-07-01,184400.0
93396,80446,Granby,CO,Grand,11159,2010-07-01,239600.0
93393,80442,Fraser,CO,Grand,12023,2010-07-01,401400.0
93397,80447,Grand Lake,CO,Grand,12040,2010-07-01,342700.0
93392,80440,Fairplay,CO,Park,12096,2010-07-01,235400.0
93426,80482,Winter Park,CO,Grand,12277,2010-07-01,476900.0
93548,80813,Cripple Creek,CO,Teller,12902,2010-07-01,116900.0
93742,81236,Nathrop,CO,Chaffee,13610,2010-07-01,315000.0
93399,80449,Hartsel,CO,Park,14218,2010-07-01,169800.0
93562,80827,Lake George,CO,Park,14523,2010-07-01,179300.0
93405,80456,Jefferson,CO,Park,14686,2010-07-01,173600.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2010-07-01,563900.0
93295,80219,Denver,CO,Denver,611,2010-08-01,133600.0
93252,80123,Denver,CO,Denver,753,2010-08-01,256300.0
93305,80229,Thornton,CO,Adams,943,2010-08-01,146100.0
93309,80233,Northglenn,CO,Adams,1106,2010-08-01,166800.0
93296,80220,Denver,CO,Denver,1249,2010-08-01,302200.0
93307,80231,Denver,CO,Denver,1272,2010-08-01,251300.0
93287,80210,Denver,CO,Denver,1326,2010-08-01,330800.0
93288,80211,Denver,CO,Denver,1388,2010-08-01,271200.0
93212,80022,Commerce City,CO,Adams,1681,2010-08-01,151000.0
93211,80021,Westminster,CO,Adams,1761,2010-08-01,208900.0
93282,80205,Denver,CO,Denver,1844,2010-08-01,206200.0
93280,80203,Denver,CO,Denver,1941,2010-08-01,289900.0
